id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_7648,"Monster Blood For BreakFast (Goosebumps HorrorLand) (Schoolastic) Chapter 3","Goosebumps HorrorLand (Schoolastic) 
Brand New Book Read once Very Good condition",https://www.swiddly.com/wp-content/uploads/2022/01/Monster-Blood-For-BreakFast-Front-1.png,https://www.swiddly.com/product/monster-blood-for-breakfast-goosebumps-horrorland-schoolastic/,"Action &amp; Adventure","Swiddly",20AED,in stock,wc_post_id_7648,,"https://www.swiddly.com/wp-content/uploads/2022/01/Monster-Blood-For-BreakFast-Back.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_7384,"Cambridge IGCSE Geography","Cambridge IGCSE Geography",https://www.swiddly.com/wp-content/plugins/facebook-for-woocommerce/assets/images/woocommerce-placeholder.png,https://www.swiddly.com/product/cambridge-igcse-geography__trashed/,"IGCSE","Swiddly",70AED,in stock,wc_post_id_7384,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50AED,new,staging,,,,,,,
wc_post_id_7383,"PCs Simplified","PCs Simplified",https://www.swiddly.com/wp-content/uploads/2022/01/51kUbEBwLTL.jpg,https://www.swiddly.com/product/pcs-simplified/,"British","Swiddly",50AED,in stock,wc_post_id_7383,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,25AED,new,published,,,,,,,
wc_post_id_7379,"Edexcel IGCSE Mathematics A Practice Book 1","Edexcel IGCSE Mathematics A Practice Book 1",https://www.swiddly.com/wp-content/uploads/2022/01/9780435044152.jpg,https://www.swiddly.com/product/edexcel-igcse-mathematics-a-practice-book-1/,"IGCSE","Swiddly",95AED,in stock,wc_post_id_7379,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,70AED,new,published,,,,,,,
wc_post_id_7377,"Cambridge IGCSE Chemistry workbook fourth edition","Cambridge IGCSE Chemistry workbook fourth edition",https://www.swiddly.com/wp-content/uploads/2022/01/page_1_thumb_large.jpg,https://www.swiddly.com/product/cambridge-igcse-chemistry-workbook-fourth-edition/,"IGCSE","Swiddly",35AED,in stock,wc_post_id_7377,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_7375,"Edexcel IGCSE Mathematics A student book 1","Edexcel IGCSE Mathematics A student book 1",https://www.swiddly.com/wp-content/uploads/2022/01/51CAYnsZthL.jpg,https://www.swiddly.com/product/edexcel-igcse-mathematics-a-student-book-1/,"IGCSE","Swiddly",120AED,in stock,wc_post_id_7375,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,60AED,new,published,,,,,,,
wc_post_id_7373,"cambridge international AS and A level geography second edition","cambridge international AS and A level geography second edition",https://www.swiddly.com/wp-content/uploads/2022/01/61CQYcfPlrL._SX384_BO1204203200_.jpg,https://www.swiddly.com/product/cambridge-international-as-and-a-level-geography-second-edition/,"British","Swiddly",320AED,in stock,wc_post_id_7373,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,170AED,new,published,,,,,,,
wc_post_id_7371,"Edexcel IGCSE Mathematics A student book 2","Edexcel IGCSE Mathematics A student book 2",https://www.swiddly.com/wp-content/plugins/facebook-for-woocommerce/assets/images/woocommerce-placeholder.png,https://www.swiddly.com/product/edexcel-igcse-mathematics-a-student-book-2/,"GCSE","Swiddly",65AED,in stock,wc_post_id_7371,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,45AED,new,published,,,,,,,
wc_post_id_7370,"cambridge IGCSE physics workbook second edition","cambridge IGCSE physics workbook second edition",https://www.swiddly.com/wp-content/uploads/2022/01/41A9mC2JBYL._SY344_BO1204203200_QL70_ML2_.jpg,https://www.swiddly.com/product/cambridge-igcse-physics-workbook-second-edition/,"IGCSE","Swiddly",60AED,in stock,wc_post_id_7370,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,40AED,new,published,,,,,,,
wc_post_id_7368,"wow maths textbook CBSE class 7","wow maths textbook CBSE class 7",https://www.swiddly.com/wp-content/uploads/2022/01/41wA1-nHuL._SX258_BO1204203200_.jpg,https://www.swiddly.com/product/wow-maths-textbook-cbse-class-7/,"School Books","Swiddly",70AED,in stock,wc_post_id_7368,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,40AED,new,published,,,,,,,
wc_post_id_7360,"UAE social studies THIRD EDITION book grade 6 CBSE","UAE social studies THIRD EDITION book grade 6 CBSE",https://www.swiddly.com/wp-content/plugins/facebook-for-woocommerce/assets/images/woocommerce-placeholder.png,https://www.swiddly.com/product/uae-social-studies-third-edition-book-grade-6-cbse/,"School Books","Swiddly",50AED,in stock,wc_post_id_7360,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,25AED,new,published,,,,,,,
wc_post_id_7335,"Wow Maths GR6","(Cant be delivered)
Needs to be Picked up at-
Al Buhaira Building - Corniche St - Al Majaz - Al Majaz 1 - Sharjah
Damge-
Tea spill here and there
Penmarks from previous usage",https://www.swiddly.com/wp-content/uploads/2022/01/download-1.jpg,https://www.swiddly.com/product/wow-maths-gr6/,"School Books","Swiddly",20AED,in stock,wc_post_id_7335,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_7295,"Diary of a wimpy kid","Diary of a wimpy kid",https://www.swiddly.com/wp-content/uploads/2022/01/image-scaled.jpg,https://www.swiddly.com/product/diary-of-a-wimpy-kid/,"Comic books &amp; graphic novels","Swiddly",36AED,in stock,wc_post_id_7295,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,30AED,new,published,,,,,,,
wc_post_id_7254,"The Regulators-Richard Bachman","There's a place in Wentworth, Ohio, where summer is in full swing. It's called Poplar Street. Up until now it's been a nice place to live. The idling red van around the corner is about to change all that.
Let the battle against the evil begin.
Here come....
The Regulators",https://www.swiddly.com/wp-content/uploads/2021/12/20211230_203854-scaled.jpg,https://www.swiddly.com/product/the-regulators-richard-bachman-2__trashed/,"Horror","Swiddly",20AED,in stock,wc_post_id_7254,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15AED,new,staging,,,,,,,
wc_post_id_7255,"The Regulators-Richard Bachman","There's a place in Wentworth, Ohio, where summer is in full swing. It's called Poplar Street. Up until now it's been a nice place to live. The idling red van around the corner is about to change all that.
Let the battle against the evil begin.
Here come....
The Regulators",https://www.swiddly.com/wp-content/uploads/2021/12/20211230_203854-scaled.jpg,https://www.swiddly.com/product/the-regulators-richard-bachman/,"Horror","Swiddly",20AED,in stock,wc_post_id_7255,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_7257,"The Da Vinci Code - Dan Brown #1 WORLDWIDE BESTSELLER","An ingenious code hidden in the works of Leonardo da Vinci. A desperate race through the cathedrals and castles of Europe. An astonishing truth concealed for centuries?unveiled at last.",https://www.swiddly.com/wp-content/uploads/2021/12/20211230_203902-scaled.jpg,https://www.swiddly.com/product/the-da-vinci-code-dan-brown-1-worldwide-bestseller/,"Thriller","Swiddly",35AED,in stock,wc_post_id_7257,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,30AED,new,published,,,,,,,
wc_post_id_7259,"The Lost SYMBOL - Dan Brown","one meant to usher its recipient into a long-lost world of esoteric wisdom. When Langdon?s beloved mentor, Peter Solomon?a prominent Mason and philanthropist?is brutally kidnapped, Langdon realizes his only hope of saving Peter is to accept this mystical invitation and follow wherever it leads him.",https://www.swiddly.com/wp-content/uploads/2021/12/20211230_203913-scaled.jpg,https://www.swiddly.com/product/the-lost-symbol-dan-brown/,"Thriller","Swiddly",50AED,in stock,wc_post_id_7259,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,40AED,new,published,,,,,,,
wc_post_id_7261,"Inferno - Dan Brown","In the novel Inferno by Dan Brown, Harvard professor Robert Langdon is recruited by the World Health Organization (WHO) to help locate a deadly pathogen. The virus is believed to have been created by Bertrand Zobrist, a Transhumanist who thought that the world was in danger of collapse because of overpopulation.",https://www.swiddly.com/wp-content/uploads/2021/12/20211230_203924-scaled.jpg,https://www.swiddly.com/product/inferno-dan-brown/,"Thriller","Swiddly",25AED,in stock,wc_post_id_7261,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_7263,"Angels and Demons - Dan Brown","When world-renowned Harvard symbologist Robert Langdon is summoned to a Swiss research facility to analyze a mysterious symbol ? seared into the chest of a murdered physicist ? he discovers evidence of the unimaginable: the resurgence of an ancient secret brotherhood known as the Illuminati? the most powerful ?",https://www.swiddly.com/wp-content/uploads/2021/12/20211230_204030-scaled.jpg,https://www.swiddly.com/product/angels-and-demons-dan-brown/,"Thriller","Swiddly",25AED,in stock,wc_post_id_7263,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_7265,"That's the way we met - Sudeep Nagarkar","That's the way we met - Sudeep Nagarkar",https://www.swiddly.com/wp-content/uploads/2021/12/20211230_203939-scaled.jpg,https://www.swiddly.com/product/thats-the-way-we-met-sudeep-nagarkar/,"Romance","Swiddly",10AED,in stock,wc_post_id_7265,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_7268,"The Mister - EL James","The Mister - EL James",https://www.swiddly.com/wp-content/uploads/2021/12/20211230_203931-scaled.jpg,https://www.swiddly.com/product/the-mister-el-james/,"Romance","Swiddly",25AED,in stock,wc_post_id_7268,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_7270,"The Vague Women's Handbook - Devapriya Roy","The Vague Women's Handbook - Devapriya Roy",https://www.swiddly.com/wp-content/uploads/2021/12/20211230_204021-scaled.jpg,https://www.swiddly.com/product/the-vague-womens-handbook-devapriya-roy/,"Comedy &amp; Humor","Swiddly",15AED,in stock,wc_post_id_7270,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_7272,"Slam Dunk Sabotage #140 - The Hardy Boys","Frank and Joe take a shot at #1?while someone else takes a shot at them.",https://www.swiddly.com/wp-content/uploads/2021/12/20211230_204014-scaled.jpg,https://www.swiddly.com/product/slam-dunk-sabotage-140-the-hardy-boys/,"Thriller","Swiddly",10AED,in stock,wc_post_id_7272,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5AED,new,published,,,,,,,
938_7274,"Reading by Houghton Mifflin","Legacy of literacy books by Houghton Mifflin",https://www.swiddly.com/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-30-at-23.51.17.jpeg,https://www.swiddly.com/product/reading-by-houghton-mifflin/,"Children Books, Novels and Story Book","Swiddly",77AED,in stock,938_7274,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,12.5AED,new,published,,,,,,,
wc_post_id_7288,"Fantastically great women who made history","Pages : 32
Age : 5 to 7y
Join even more of the world's most inspiring women in this amazing activity book based on Kate Pankhurst's Fantastically Great Women Who Made History, the eagerly anticipated follow up to Kate Pankhurst?s hugely successful Fantastically Great Women Who Changed the World, number one best-selling children?s non-fiction title in 2017. Full of fun activities and over 200 stickers, along with nuggets of information about these amazing women to accompany each activity, prepare to spend endless hours of fun with Harriet Tubman, Mary Shelley, Pocahontas; Josephine Baker, Valentina Tereshkova and many more! Bite-size text and informative text accompany these brilliantly fun activities. With over 200 stickers, this is the perfect activity book to celebrate girl power!",https://www.swiddly.com/wp-content/uploads/2021/12/LOT-MAR21_A29.jpg,https://www.swiddly.com/product/fantastically-great-women-who-made-history/,"Children Books","Swiddly",30AED,in stock,wc_post_id_7288,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,25AED,new,published,,,,,,,
wc_post_id_7289,"Don't go there!","Lid up, pants down, bottom on the seat! That's all you need to do if you want to use loo! A fun read to all the young ones who are on potty training.

Publisher : Andersen press 
Hardcover : 32pages
Age : 2 -5y.",https://www.swiddly.com/wp-content/uploads/2021/12/LOT-MAR21_A26.jpg,https://www.swiddly.com/product/dont-go-there/,"Novels and Story Book","Swiddly",32AED,in stock,wc_post_id_7289,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,27AED,new,published,,,,,,,
wc_post_id_7290,"Warthog","When a plucky little warthog sets out on an adventure, he meets all sorts of fascinating creatures, from two angry bees all the way up to nine scared monkeys. Children will love lifting the flaps to count the hidden animals and following the ten muddy footprints that lead to a fierce and funny surprise!

Publisher : Nosy Crow
Hardcover : 24pages 
Age recommendation : 3 - 7y",https://www.swiddly.com/wp-content/uploads/2021/12/LOT-MAR21_A8.jpg,https://www.swiddly.com/product/warthog/,"Children Books, Novels and Story Book, Comedy &amp; Humor","Swiddly",38AED,in stock,wc_post_id_7290,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,32AED,new,published,,,,,,,
wc_post_id_7291,"It's not all rainbows!","It's not all rainbows is a perfect books to let you childrens understand there different emotions in everyday life.

Book description:
A unicorn's bad day turns into a laugh-out-loud look at the pressure to be perfect and the importance of expressing your feelings.

Age: 3 to 7 years
Pages: 32
Brand new : hardcover book",https://www.swiddly.com/wp-content/uploads/2021/12/LOT-MAR21_A93.jpg,https://www.swiddly.com/product/its-not-all-rainbows/,"Children Books, Novels and Story Book","Swiddly",38AED,in stock,wc_post_id_7291,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,30AED,new,published,,,,,,,
wc_post_id_7292,"15 things not to do with a baby","15 things not to do with a baby",https://www.swiddly.com/wp-content/uploads/2021/12/LOT-MAR21_A62.jpg,https://www.swiddly.com/product/15-things-not-to-do-with-a-baby/,"Children Books, Novels and Story Book","Swiddly",28AED,in stock,wc_post_id_7292,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,24AED,new,published,,,,,,,
wc_post_id_7154,"Browny Bear Loves Fruits and Vegetables","Browny Bear Loves Fruits and Vegetables",https://www.swiddly.com/wp-content/uploads/2021/12/55F91EBD-D28A-48B8-8015-4C4E34C86CD3-scaled.jpeg,https://www.swiddly.com/product/browny-bear-loves-fruits-and-vegetables/,"Children Books","Swiddly",5AED,in stock,wc_post_id_7154,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_7156,"Browny Bear listens to his elders","Browny Bear listens to his elders",https://www.swiddly.com/wp-content/uploads/2021/12/A688BF21-76FF-4C22-8D7B-B26819E98A99-scaled.jpeg,https://www.swiddly.com/product/browny-bear-listens-to-his-elders/,"Children Books","Swiddly",5AED,in stock,wc_post_id_7156,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
171201_7115,"Browny Bear Loves Watching TV","Book is as good as new ..",https://www.swiddly.com/wp-content/uploads/2021/12/7C813783-C942-48BD-A7A1-AE169E01BCD4-scaled.jpeg,https://www.swiddly.com/product/browny-bear-loves-watching-tv/,"Children Books","Swiddly",5AED,in stock,171201_7115,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_7110,"UAE Social Studies - Our UAE, Our world, Understanding our past, present and future - Vol 3","UAE Social Studies - Our UAE, Our world, Understanding our past, present and future - Vol 3
Vol 1&2 not available
Only sold in Dubai",https://www.swiddly.com/wp-content/uploads/2021/12/IMG_20211214_104246-scaled.jpg,https://www.swiddly.com/product/uae-social-studies-our-uae-our-world-understanding-our-past-present-and-future-vol-3/,"School Books","Swiddly",50AED,in stock,wc_post_id_7110,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,50AED,new,published,,,,,,,
wc_post_id_7058,"A textbook of Social Sciences - D.N Kundra - Goyal Brothers PRAKASHAN","A textbook of Social Sciences - D.N Kundra - Goyal Brothers PRAKASHAN can be used as a study material and is used in CBSE curriculum.
This is only sold in Dubai and nowhere else",https://www.swiddly.com/wp-content/uploads/2021/12/IMG_20211212_212254-scaled.jpg,https://www.swiddly.com/product/a-textbook-of-social-sciences-d-n-kundra-goyal-brothers-prakashan/,"School Books","Swiddly",50AED,in stock,wc_post_id_7058,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,50AED,new,published,,,,,,,
wc_post_id_7055,"Moral Education Volume 2","Moral Education School Book Volume 2",https://www.swiddly.com/wp-content/uploads/2021/12/20211210_134923.jpg,https://www.swiddly.com/product/moral-education-volume-2/,"School Books","Swiddly",30AED,in stock,wc_post_id_7055,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,20AED,new,staging,,,,,,,
wc_post_id_6965,"Aladdin Wonderful Lamp","The tale from an Arabian storyteller, the Aladdin story is firmly set in.",https://www.swiddly.com/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-06-at-5.58.05-PM.jpeg,https://www.swiddly.com/product/aladdin-wonderful-lamp-2/,"Children Books","Swiddly",10AED,in stock,wc_post_id_6965,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,6AED,new,published,,,,,,,
wc_post_id_6963,"Aladdin Wonderful Lamp","Aladdin is one of the best-known tales associated with The Book of One Thousand and One Nights,",https://www.swiddly.com/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-06-at-5.41.39-PM.jpeg,https://www.swiddly.com/product/aladdin-wonderful-lamp/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6963,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2AED,new,published,,,,,,,
wc_post_id_6958,"Sense and Sensibility by Jane Austen","Sense and Sensibility by Jane Austen is a must read. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/SenseandSensibility-.jpeg,https://www.swiddly.com/product/sense-and-sensibility-by-jane-austen/,"Novels and Story Book","Swiddly",23AED,in stock,wc_post_id_6958,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6957,"My Dessert Kingdom by Jill Koolmees","My Dessert Kingdom by Jill Koolmees is a good read. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/MyDessertKingdom.jpeg,https://www.swiddly.com/product/my-dessert-kingdom-by-jill-koolmees/,"Novels and Story Book","Swiddly",40AED,in stock,wc_post_id_6957,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6956,"The Valley Of Amazement by Amy Tan","The Valley Of Amazement by Amy Tan is a good read. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/TheValleyOfAmazement.jpeg,https://www.swiddly.com/product/the-valley-of-amazement-by-amy-tan/,"Novels and Story Book","Swiddly",57AED,in stock,wc_post_id_6956,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6955,"The God Of Small Things by Arundhati Roy","The God Of Small Things by Arundhati Roy is a book must read. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/TheGodOfSmallThings.jpeg,https://www.swiddly.com/product/the-god-of-small-things-by-arundhati-roy/,"Novels and Story Book","Swiddly",55AED,in stock,wc_post_id_6955,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6954,"Empress Orchid by Anchee Min","Empress Orchid by Anchee Min is a great read. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/EmpressOrchid.jpeg,https://www.swiddly.com/product/empress-orchid-by-anchee-min/,"Novels and Story Book","Swiddly",84AED,in stock,wc_post_id_6954,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6953,"French Children Dont throw Food by Pamela Druckerman","French Children Dont throw Food by Pamela Druckerman is a Sunday Times bestseller book. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/FrenchChildren.jpeg,https://www.swiddly.com/product/french-children-dont-throw-food-by-pamela-druckerman/,"Novels and Story Book","Swiddly",25AED,in stock,wc_post_id_6953,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6952,"Beijing Coma by ma Jian","Beijing Coma by ma Jian is a good read. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/BeijingComa.jpeg,https://www.swiddly.com/product/beijing-coma-by-ma-jian/,"Novels and Story Book","Swiddly",20AED,in stock,wc_post_id_6952,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6951,"The Night Bell by Megan Weiler","The Night Bell by Megan Weiler is a good read. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/TheNightBell.jpeg,https://www.swiddly.com/product/the-night-bell-by-megan-weiler/,"Novels and Story Book","Swiddly",30AED,in stock,wc_post_id_6951,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6950,"Once On A Moonless Night by Dai Sijie","Once On A Moonless Night by Dai Sijie. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/OnceOnAMoonless.jpeg,https://www.swiddly.com/product/once-on-a-moonless-night-by-dai-sijie/,"Novels and Story Book","Swiddly",40AED,in stock,wc_post_id_6950,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6949,"Frugal Vegan by Katie Koteen and Kate Kasbee","Frugal Vegan by Katie Koteen and Kate Kasbee is a good book for Vegan lovers. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/FrugalVegan.jpeg,https://www.swiddly.com/product/frugal-vegan-by-katie-koteen-and-kate-kasbee/,"Novels and Story Book","Swiddly",85AED,in stock,wc_post_id_6949,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6948,"Home Collection Vegetables","Home Collection Vegetables book for cooking enthusiast. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/HomeCollectionVegetables.jpeg,https://www.swiddly.com/product/home-collection-vegetables/,"Novels and Story Book","Swiddly",40AED,in stock,wc_post_id_6948,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6947,"Betty Goes Vegan by Annie and Dan Shannon","Betty Goes Vegan by Annie and Dan Shannon. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/BettyGoesVegan.jpeg,https://www.swiddly.com/product/betty-goes-vegan-by-annie-and-dan-shannon/,"Novels and Story Book","Swiddly",50AED,in stock,wc_post_id_6947,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6946,"Twelve Red Herrings by Jeffrey Archer","Twelve Red Herrings by Jeffrey Archer. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/TwelveRedHerrings-.jpeg,https://www.swiddly.com/product/twelve-red-herrings-by-jeffrey-archer/,"Novels and Story Book","Swiddly",45AED,in stock,wc_post_id_6946,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6945,"Bou Meng by Hu Vannak","Bou Meng by Hu Vannak. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/BouMeng.jpeg,https://www.swiddly.com/product/bou-meng-by-hu-vannak/,"Novels and Story Book","Swiddly",40AED,in stock,wc_post_id_6945,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6944,"Buddhism by Steve Hagen","Buddhism by Steve Hagen. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/Buddhism.jpeg,https://www.swiddly.com/product/buddhism-by-steve-hagen/,"Novels and Story Book","Swiddly",43AED,in stock,wc_post_id_6944,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6943,"Geek Love by Katherine Dunn","Geek Love by Katherine Dunn. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/GeekLove.jpeg,https://www.swiddly.com/product/geek-love-by-katherine-dunn/,"Novels and Story Book","Swiddly",70AED,in stock,wc_post_id_6943,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6942,"My Mother's Wedding Dress By Justine Picardi","My Mother's Wedding Dress By Justine Picardi. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/MyMotherWeddingDress.jpeg,https://www.swiddly.com/product/my-mothers-wedding-dress-by-justine-picardi/,"Novels and Story Book","Swiddly",45AED,in stock,wc_post_id_6942,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6941,"The Secret Lives of Sisters by Linda Kelsey","The Secret Lives of Sisters by Linda Kelsey. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/TheSecretLivesofSisters.jpeg,https://www.swiddly.com/product/the-secret-lives-of-sisters-by-linda-kelsey/,"Novels and Story Book","Swiddly",40AED,in stock,wc_post_id_6941,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6940,"Style A to Zoe by Racheal Zoe | Paris Decors","Style A to Zoe by Racheal Zoe | Paris Decors. It is a set of two books. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/StyleAtoZoe.jpeg,https://www.swiddly.com/product/style-a-to-zoe-by-racheal-zoe-paris-decors/,"Novels and Story Book","Swiddly",104AED,in stock,wc_post_id_6940,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_6939,"Love For Imperfect Things by Haemin Sunim","Love For Imperfect Things by Haemin Sunim. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/LoveForImperfect.jpeg,https://www.swiddly.com/product/love-for-imperfect-things-by-haemin-sunim/,"Novels and Story Book","Swiddly",54AED,in stock,wc_post_id_6939,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6938,"My Favourite Wife by Tony Parsons","My Favourite Wife by Tony Parsons. The book is on sale till January 2022, as moving out.

some pages are slightly loose but still perfect for reading",https://www.swiddly.com/wp-content/uploads/2021/12/MyFavouriteWife.jpeg,https://www.swiddly.com/product/my-favourite-wife-by-tony-parsons/,"Novels and Story Book","Swiddly",30AED,in stock,wc_post_id_6938,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6937,"The Tempest By Willam Shakesphere","The Tempest By Willam Shakesphere. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/TheTempest.jpeg,https://www.swiddly.com/product/the-tempest-by-willam-shakesphere/,"Novels and Story Book","Swiddly",29AED,in stock,wc_post_id_6937,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6936,"The Discomfort Of Evening by Marieke Lucas Rijneveld","The Discomfort Of Evening by Marieke Lucas Rijneveld. The book is on sale till January 2022, as moving out.",https://www.swiddly.com/wp-content/uploads/2021/12/TheDiscomfortOfEvening.jpeg,https://www.swiddly.com/product/the-discomfort-of-evening-by-marieke-lucas-rijneveld/,"Novels and Story Book","Swiddly",41AED,in stock,wc_post_id_6936,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15AED,new,published,,,,,,,
